contract_address,chain,protocol,method_id,method,unique_executions,%,cum %,,,,,,,,,,
0xc01e2ff20501839db7b28f5cb3ed2876fea3d6b1,base,,0xb6b55f25,,3,,,,,,,,,,,,
0xc67b7cb2fff1d9eb5ccccea39b4395de890d8f5e,arb,,0x4e71d92d,,3,,,,,,,,,,,,
0x7b0614215649e6219d3c84afd2d92a2f9ec995a0,arb,,0x1feed31f,,3,,,,,,,,,,,,
0x61a1ff55c5216b636a294a07d77c6f4df10d3b56,arb,,0x095ea7b3,,3,,,,,,,,,,,,
0xb62c414abf83c0107db84f8de1c88631c05a8d7b,linea,,0xa22cb465,,3,,,,,,,,,,,,
0x93e11be33b25d562635558348da0dd5f74d8377b,matic,,0x640ee4b5,,3,,,,,,,,,,,,
0x227f33775f1320959baa17280310fab9acc4aa6c,base,,0xbc157ac1,,3,,,,,,,,,,,,
0x45f1d65a4c6045ab220acda4b8c12ace80054c35,eth,,0x8caa5230,,3,,,,,,,,,,,,
0xeddd5eb53dea436606fe784da1b5595479eee200,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x1412dcdb4508e199b6f4ee869d50234d59b70f32,eth,,0x48c54b9d,,3,,,,,,,,,,,,
0x1891783cb3497fdad1f25c933225243c2c7c4102,matic,,0x414bf389,,3,,,,,,,,,,,,
0x87bfec7779e7980fa2b5921811e0460440c90474,base,,0x84bb1e42,,3,,,,,,,,,,,,
0x764fa09d0b3de61eed242099bd9352c1c61d3d27,arb,dopex,0xcfc3325a,,3,,,,,,,,,,,,
0x3a23f943181408eac424116af7b7790c94cb97a5,eth,,0x0000018b,,3,,,,,,,,,,,,
0x200bd65a3189930634af857c72281abe63c3da5e,matic,,0xe608f614,,3,,,,,,,,,,,,
0xd315a9c38ec871068fec378e4ce78af528c76293,matic,,0x8bdb3913,,3,,,,,,,,,,,,
0xe158fc372596085a428d852c959eb34d13bfcb19,eth,,0x4e71d92d,,3,,,,,,,,,,,,
0x2297aebd383787a160dd0d9f71508148769342e3,arb,,0x2cdf0b95,,3,,,,,,,,,,,,
0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,eth,,0x18cbafe5,,3,,,,,,,,,,,,
0x35471f47c3c0bc5fc75025b97a19ecdde00f78f8,eth,,0xa22cb465,,3,,,,,,,,,,,,
0xd08b5f3e89f1e2d6b067e0a0cbdb094e6e41e77c,matic,,0x656f3d64,,3,,,,,,,,,,,,
0xb517850510997a34b4ddc8c3797b4f83fad510c4,eth,,0x7822d813,,3,,,,,,,,,,,,
0x6f60788d4e852f9bd193da479a97e2839f0fbcec,zksync,,0xdb81f99b,,3,,,,,,,,,,,,
0x1c65e144ff1de86638c6cd7ff33ff9c4dede0396,base,,0xa140ae23,,3,,,,,,,,,,,,
0x0d3caa624e3a0076a6bc96ba8d632d37f460bc74,arb,,0x47e7ef24,,3,,,,,,,,,,,,
0xfac979e5f8bac5a1fba49ef90cc834016631dedf,base,,0x095ea7b3,,3,,,,,,,,,,,,
0x8ab1774a6fc5ee51559964e13ecd54155340c116,arb,,0xfcc92fdf,,3,,,,,,,,,,,,
0x92e586b8d4bf59f4001604209a292621c716539a,arb,,0xf3fef3a3,,3,,,,,,,,,,,,
0xf2458bd228d8a39b64bd3b9f84890e957cac3bbc,eth,,0x68081030,,3,,,,,,,,,,,,
0xee9bf5aadbfb8e7e7dd4098915043edd36ce26f7,eth,,0xa694fc3a,,3,,,,,,,,,,,,
0x5d81ce189bf5267e70fb555916ffbc3d4c7b2245,eth,,0x8d21e95d,,3,,,,,,,,,,,,
0x572e33ffa523865791ab1c26b42a86ac244df784,eth,,0xa22cb465,,3,,,,,,,,,,,,
0xf21fa4fb30ca6eafdf567a02aad92e49d6d0752d,eth,,0xb6b55f25,,3,,,,,,,,,,,,
0xb16ada27e4bc05bc7b113d0b0fd4962fe1ce2813,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x8d9ba570d6cb60c7e3e0f31343efe75ab8e65fb1,arb,,0x095ea7b3,,3,,,,,,,,,,,,
0x4a3a6dd60a34bb2aba60d73b4c88315e9ceb6a3d,base,,0x095ea7b3,,3,,,,,,,,,,,,
0x2e19067cbeb38d6554d31a1a83aefc4018a1688a,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x1a1e0c1cb208479a9d3e45a4a7473455b3172ea2,eth,,0x3240bdea,,3,,,,,,,,,,,,
0x723b17718289a91af252d616de2c77944962d122,matic,,0x095ea7b3,,3,,,,,,,,,,,,
0xc43a652d9a7a936b6f2c4eb45505a84ea4e50f83,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0xabbc5f99639c9b6bcb58544ddf04efa6802f4064,arb,,0x6023e966,,3,,,,,,,,,,,,
0xc28313a1080322cd4a23a89b71ba5632d1fc8962,eth,,0xa22cb465,,3,,,,,,,,,,,,
0xfb5b838b6cfeedc2873ab27866079ac55363d37e,bsc,,0x095ea7b3,,3,,,,,,,,,,,,
0x3999d2c5207c06bbc5cf8a6bea52966cabb76d41,eth,,0xce96b706,,3,,,,,,,,,,,,
0x02838746d9e1413e07ee064fcbada57055417f21,ftm,,0x095ea7b3,,3,,,,,,,,,,,,
0xf418588522d5dd018b425e472991e52ebbeeeeee,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x145789247973c5d612bf121e9e4eef84b63eb707,eth,,0xa22cb465,,3,,,,,,,,,,,,
0xad7a2880e99cbd9458de20e5628c294d821791ad,arb,,0xcb1fec13,,3,,,,,,,,,,,,
0xaf88d065e77c8cc2239327c5edb3a432268e5831,arb,,0x39509351,,3,,,,,,,,,,,,
0xeea82dcab12c855e3736558d80500ed52c8598cd,op,,0x095ea7b3,,3,,,,,,,,,,,,
0xd315a9c38ec871068fec378e4ce78af528c76293,matic,,0xb95cac28,,3,,,,,,,,,,,,
0x7dfb5e7808b5eb4fb8b9e7169537575f6ff1a218,bsc,,0x51905636,,3,,,,,,,,,,,,
0xa7d7079b0fead91f3e65f86e8915cb59c1a4c664,avax,,0xa9059cbb,,3,,,,,,,,,,,,
0xa61f74247455a40b01b0559ff6274441fafa22a3,arb,,0x095ea7b3,,3,,,,,,,,,,,,
0x7a31c6726f358fad0783110a46ef489372fbfc65,eth,,0xa22cb465,,3,,,,,,,,,,,,
0x1e7df564d0e1a9ba0905c0a9de6a73dd1dfba06e,eth,,0x32f289cf,,3,,,,,,,,,,,,
0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,matic,,0xfb78ae6c,,3,,,,,,,,,,,,
0x5cd2fac9702d68dde5a94b1af95962bcfb80fc7d,eth,,0xb88a802f,,3,,,,,,,,,,,,
0x9c0241e7538b35454735ae453423daf470a25b3a,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x6b0c248679f493481411a0a14cd5fc2dbbe8ab02,matic,,0x095ea7b3,,3,,,,,,,,,,,,
0x01cc6b33c63cee896521d63451896c14d42d05ea,base,,0xaff6cbf1,,3,,,,,,,,,,,,
0x0eb3a705fc54725037cc9e008bdede697f62f335,bsc,,0x095ea7b3,,3,,,,,,,,,,,,
0xa906f338cb21815cbc4bc87ace9e68c87ef8d8f1,arb,,0xef8c5994,,3,,,,,,,,,,,,
0xe6ef513f7429d92cb54ebd4c14026aeb90849a78,eth,,0xa22cb465,,3,,,,,,,,,,,,
0x123b30e25973fecd8354dd5f41cc45a3065ef88c,eth,,0xa22cb465,,3,,,,,,,,,,,,
0xdb46d1dc155634fbc732f92e853b10b288ad5a1d,matic,,0x4b7312a9,,3,,,,,,,,,,,,
0x43b66c8a6f5d337b3890f46908e7f6dfdb5e65fa,base,,0x1249c58b,,3,,,,,,,,,,,,
0x4e69a51f24f5a46919113cc78ab262da74a4611d,eth,,0x90fec7e7,,3,,,,,,,,,,,,
0x52a8845df664d76c69d2eea607cd793565af42b8,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x80336ad7a747236ef41f47ed2c7641828a480baa,eth,,0x42842e0e,,3,,,,,,,,,,,,
0x00005ea00ac477b1030ce78506496e8c2de24bf5,matic,,0x161ac21f,,3,,,,,,,,,,,,
0x9aeee4656f67034b06d99294062feba1015430ad,arb,,0x4e71d92d,,3,,,,,,,,,,,,
0x6c9cc5a6d5484cb8eab1438632bbf667a5e25ed9,arb,,0xd1058e59,,3,,,,,,,,,,,,
0xb8e90fd247700de65450aacd4a47b2948dc59fc1,op,,0xc4bf0936,,3,,,,,,,,,,,,
0x412039ff52f96d18570395c4ddcaa2cac5707381,eth,,0xa22cb465,,3,,,,,,,,,,,,
0xaf667811a7edcd5b0066cd4ca0da51637db76d09,matic,,0x88720467,,3,,,,,,,,,,,,
0x76ba3ec5f5adbf1c58c91e86502232317eea72de,arb,,0x2e1a7d4d,,3,,,,,,,,,,,,
0x4e47951508fd4a4126f8ff9cf5e6fa3b7cc8e073,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x7157fe7533f2fc77498755cc253d79046c746560,matic,,0x51905636,,3,,,,,,,,,,,,
0x15fa08599eb017f89c1712d0fe76138899fdb9db,op,,0xa710f56a,,3,,,,,,,,,,,,
0xbb33e51bdc598d710ff59fdf523e80ab7c882c83,arb,,0x095ea7b3,,3,,,,,,,,,,,,
0xa9512052794c8631e55315821d1fd91d8df4b568,arb,,0xe5fbab85,,3,,,,,,,,,,,,
0x91d843f9e9248c351fc234922f6489ec75a3bcd7,base,,0x095ea7b3,,3,,,,,,,,,,,,
0x79360af49edd44f3000303ae212671ac94bb8ba7,ftm,,0x095ea7b3,,3,,,,,,,,,,,,
0x04eabff4b00dd52d13118344a36cab8c2d9fef1c,arb,,0x4e71d92d,,3,,,,,,,,,,,,
0x9040e41ef5e8b281535a96d9a48acb8cfabd9a48,eth,,0xb86e321c,,3,,,,,,,,,,,,
0xaf9c4f6a0ceb02d4217ff73f3c95bbc8c7320cee,arb,,0xf98c8c4c,,3,,,,,,,,,,,,
0x0000000000adead599c11a0c9a7475b67852c1d0,eth,,0x0d64d5a6,,3,,,,,,,,,,,,
0x851b3fb3c3178cd3fbaa0cdaae0175efa15a30f1,arb,,0xae4491da,,3,,,,,,,,,,,,
0x38e9ef91f1a96aca71e2c5f7abfea45536b995a2,op,,0xdb9c3f48,,3,,,,,,,,,,,,
0xb3999f658c0391d94a37f7ff328f3fec942bcadc,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0xca7ca7bcc765f77339be2d648ba53ce9c8a262bd,eth,,0xa22cb465,,3,,,,,,,,,,,,
0x24046ea77c6c5d5c2f8597e9001f4581a1e5c18b,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0xbd8638c1ff477275e49aaae3e4691b74ae76becd,bsc,,0x3399f2de,,3,,,,,,,,,,,,
0xe6fab3f0c7199b0d34d7fbe83394fc0e0d06e99d,arb,,0xe1e01bf3,,3,,,,,,,,,,,,
0xff0c532fdb8cd566ae169c1cb157ff2bdc83e105,base,,0xa9059cbb,,3,,,,,,,,,,,,
0xa3aee8bce55beea1951ef834b99f3ac60d1abeeb,eth,,0x42842e0e,,3,,,,,,,,,,,,
0x477bc8d23c634c154061869478bce96be6045d12,bsc,,0x095ea7b3,,3,,,,,,,,,,,,
0xc0f9bd5fa5698b6505f643900ffa515ea5df54a9,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x375abb85c329753b1ba849a601438ae77eec9893,eth,,0x39509351,,3,,,,,,,,,,,,
0xa7fe11530811e453e63b0f9a3a1170faeaa2e1b5,base,,0x095ea7b3,,3,,,,,,,,,,,,
0x116172b2482c5dc3e6f445c16ac13367ac3fcd35,arb,,0x095ea7b3,,3,,,,,,,,,,,,
0xdc98c5543f3004debfaad8966ec403093d0aa4a8,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0xd74f5255d557944cf7dd0e45ff521520002d5748,arb,,0x095ea7b3,,3,,,,,,,,,,,,
0x1619de6b6b20ed217a58d00f37b9d47c7663feca,arb,,0x3f2e5fc3,,3,,,,,,,,,,,,
0xba12222222228d8ba445958a75a0704d566bf2c8,matic,,0x945bcec9,,3,,,,,,,,,,,,
0xb6cac678cefd488b3d02ca69c40dbafb48e593b0,eth,,0xa22cb465,,3,,,,,,,,,,,,
0x33890b88f98a9d511678954ad8db0510b6953cfc,eth,,0x17b18c89,,3,,,,,,,,,,,,
0xa61beb4a3d02decb01039e378237032b351125b4,base,,0x095ea7b3,,3,,,,,,,,,,,,
0xe3c783d9647d72f7f13ace64892630e7e33bc968,eth,,0xa22cb465,,3,,,,,,,,,,,,
0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,eth,,0xa9059cbb,,3,,,,,,,,,,,,
0x40ea7f6d6964413d4a26a0a268542dae9f55768e,arb,,0xdac82966,,3,,,,,,,,,,,,
0xa6d7d0e650aa40ffa42d845a354c12c2bc0ab15f,arb,,0x51905636,,3,,,,,,,,,,,,
0x804b526e5bf4349819fe2db65349d0825870f8ee,arb,,0xbcc53325,,3,,,,,,,,,,,,
0x33349b282065b0284d756f0577fb39c158f935e6,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0xe77694cb06e66c6f33413052c07599173e356d71,eth,,0xa22cb465,,3,,,,,,,,,,,,
0x04eabff4b00dd52d13118344a36cab8c2d9fef1c,arb,,0x9b8c1fed,,3,,,,,,,,,,,,
0x0f30716960f0618983ac42be2982ffec181af265,op,,0x2e1a7d4d,,3,,,,,,,,,,,,
0xc13e21b648a5ee794902342038ff3adab66be987,eth,,0x69328dec,,3,,,,,,,,,,,,
0x4fc1cc62e5d0b12f5a9e3213b4177d2edb301f30,arb,,0x2a26a396,,3,,,,,,,,,,,,
0x2df7d0e4903029717c949cad204075a3d75c8806,eth,,0xa9059cbb,,3,,,,,,,,,,,,
0x64848eefbc2921102a153b08fa64536ae1f8e937,zksync,,0x149b8ce6,,3,,,,,,,,,,,,
0x9e20461bc2c4c980f62f1b279d71734207a6a356,eth,,0xa9059cbb,,3,,,,,,,,,,,,
0xfaa746afc5ff7d5ef0aa469bb26ddd6cd8f13911,matic,,0x780cb823,,3,,,,,,,,,,,,
0xfa99a87b14b02e2240c79240c5a20f945ca5ef76,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x1d86dbdff79856272c530d7fda0c51f586be67ef,base,,0x095ea7b3,,3,,,,,,,,,,,,
0x10ed43c718714eb63d5aa57b78b54704e256024e,bsc,,0x2195995c,,3,,,,,,,,,,,,
0x582048c4077a34e7c3799962f1f8c5342a3f4b12,eth,,0xa22cb465,,3,,,,,,,,,,,,
0x75588190d570fbc74e36711d6668b1f9313d5fe8,bsc,,0x4d474898,,3,,,,,,,,,,,,
0xb9771d496f2b1ae820355367e3778e919e54b69c,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x2297aebd383787a160dd0d9f71508148769342e3,bsc,,0x095ea7b3,,3,,,,,,,,,,,,
0x1a731b2299e22fbac282e7094eda41046343cb51,avax,,0xb6b55f25,,3,,,,,,,,,,,,
0x5d2a31821e48c31be1c8ea54ba27ba288dbbfe46,bsc,,0xd6bf315a,,3,,,,,,,,,,,,
0x8700daec35af8ff88c16bdf0418774cb3d7599b4,op,,0x295da87d,,3,,,,,,,,,,,,
0x1553d0b64a99ba62c61378074e034dc39741898d,arb,,0xcfed973a,,3,,,,,,,,,,,,
0x0db9e2f4395a179e4add26b43cfe8e4ea1830b46,eth,,0xa22cb465,,3,,,,,,,,,,,,
0x357f55b46821a6c6e476cc32ebb2674cd125e849,eth,,0x2e1a7d4d,,3,,,,,,,,,,,,
0x40d16fc0246ad3160ccc09b8d0d3a2cd28ae6c2f,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x81e8294a3027a4a0858928e08fbf1dca151364ca,base,,0x095ea7b3,,3,,,,,,,,,,,,
0x6de037ef9ad2725eb40118bb1702ebb27e4aeb24,eth,,0xa9059cbb,,3,,,,,,,,,,,,
0xda3de145054ed30ee937865d31b500505c4bdfe7,base,,0x095ea7b3,,3,,,,,,,,,,,,
0x40301951af3f80b8c1744ca77e55111dd3c1dba1,arb,,0x095ea7b3,,3,,,,,,,,,,,,
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,bsc,,0x2298207a,,3,,,,,,,,,,,,
0xb80a582fa430645a043bb4f6135321ee01005fef,bsc,,0x47e7ef24,,3,,,,,,,,,,,,
0x14c5a2b562754ed412708a103fb9cb65b1b16494,linea,,0x44ee3a1c,,3,,,,,,,,,,,,
0xa19f5264f7d7be11c451c093d8f92592820bea86,eth,,0xc00007b0,,3,,,,,,,,,,,,
0x64a1c0937728d8d2fa8cd81ef61a9c860b7362db,eth,,0xa22cb465,,3,,,,,,,,,,,,
0x15b327ec40d57f465891d0f1ae29f2c7e9f2c71d,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x2fe8124b4ce7dd9d6f619edbdc673465951531b0,matic,,0x26b89ad7,,3,,,,,,,,,,,,
0x9b538e056a22cd46ecfc5b7433d17fb92d891b98,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x3feb87e0120e896ca3d3d241f2e677291ebe33fa,base,,0x095ea7b3,,3,,,,,,,,,,,,
0x8731d54e9d02c286767d56ac03e8037c07e01e98,eth,,0x8f2e1d18,,3,,,,,,,,,,,,
0xe3b3f75f99da4ff26aa867ef70b48f8f6b2d4958,avax,,0x095ea7b3,,3,,,,,,,,,,,,
0x6a5607ceaee3f947fb5736753f7722d7fb69ee4f,bsc,,0xdb006a75,,3,,,,,,,,,,,,
0x5039af99956f13a4e2c4b29e745e4d27e07b45ff,avax,,0x095ea7b3,,3,,,,,,,,,,,,
0x6c8c6e68604e78b549c96907bfe9ebdaac04e3b3,base,,0xc2288147,,3,,,,,,,,,,,,
0xc392133eea695603b51a5d5de73655d571c2ce51,op,,0xb88a802f,,3,,,,,,,,,,,,
0x38281b2ff8aa3be56a76516cb63cb6e5caf7f0cd,eth,,0xdd0590f9,,3,,,,,,,,,,,,
0xbe6fee3756f7be3a0cd492059341cb5b77dd81f9,eth,,0x3b74651c,,3,,,,,,,,,,,,
0xfb77affe9b7b93f1fc78f2dba5822fb2ef389bda,op,,0x3d13f874,,3,,,,,,,,,,,,
0x13b8d2e31030c305ccaa25d65e0561323a6c0fd8,arb,,0x26b89ad7,,3,,,,,,,,,,,,
0xbf94ed69281709958c8f60bc15cd1bb6badcd4a4,arb,,0xf2cac920,,3,,,,,,,,,,,,
0x93d29af057f7911595d37d1adc55f1789dd015b6,base,,0xe2bbb158,,3,,,,,,,,,,,,
0x1cc128a5d977b3ba7d598f01db20a2116f59ef68,arb,,0x095ea7b3,,3,,,,,,,,,,,,
0x679d601aaa86cd555e8bfd48ddc8b4aade2a0f27,base,,0x095ea7b3,,3,,,,,,,,,,,,
0xa5b3e40ebf44447c092920a9bec3ed85aac79e9a,matic,,0x8001f8b6,,3,,,,,,,,,,,,
0x2c4bd4e25d83285f417e26a44069f41d1a8ad0e7,bsc,,0xefef39a1,,3,,,,,,,,,,,,
0x21c46173591f39afc1d2b634b74c98f0576a272b,eth,,0xa87bab18,,3,,,,,,,,,,,,
0xb281d84989c06e2a6ccdc5ea7bf1663c79a1c31a,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x597981eac8a293054a1826c7b60cbf92972a36c1,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x6658c6676828cf1cb2e9c6b5399913e4d2f449cb,arb,,0xefef39a1,,3,,,,,,,,,,,,
0xb6a7a1d8f64fc6f984a6f3b52b7426f7b0abab5b,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0xa6d7d0e650aa40ffa42d845a354c12c2bc0ab15f,arb,,0x095ea7b3,,3,,,,,,,,,,,,
0x8731d54e9d02c286767d56ac03e8037c07e01e98,matic,,0xe2bbb158,,3,,,,,,,,,,,,
0x9c7305eb78a432ced5c4d14cac27e8ed569a2e26,op,,0x2e1a7d4d,,3,,,,,,,,,,,,
0xf3de3c0d654fda23dad170f0f320a92172509127,eth,,0xb80c2f09,,3,,,,,,,,,,,,
0x63b420fb3294ba1d300ce5d3ba4bbca0f4fe5e3b,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x762340b8a40cdd5bfc3edd94265899fda345d0e3,eth,,0x353ad881,,3,,,,,,,,,,,,
0x368715de8afceef34012969d76877c46550e4732,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x767fe9edc9e0df98e07454847909b5e959d7ca0e,eth,,0xa9059cbb,,3,,,,,,,,,,,,
0xb8747b1a92c0db35bef62737bd3e91cf7cedf8ee,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0xb842242c26747f46eba2528de19ff12faf576191,op,,0x095ea7b3,,3,,,,,,,,,,,,
0x85bbe848e12472eb1bee06be7e123bdee42c7943,arb,,0x8eabd4fe,,3,,,,,,,,,,,,
0x145d55ae4848f9782efcac785a655e3e5dce1bcd,polygon-zkevm,,0x095ea7b3,,3,,,,,,,,,,,,
0xed5af388653567af2f388e6224dc7c4b3241c544,eth,,0xb88d4fde,,3,,,,,,,,,,,,
0x6f8b23296394d20ec048fbdec8ebc0ca90f5c8f1,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x9fa4ef95e229790ce1452a49ccede42650376b4b,eth,,0x4a21a2df,,3,,,,,,,,,,,,
0xc2aa60465bffa1a88f5ba471a59ca0435c3ec5c1,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x8c6f28f2f1a3c87f0f938b96d27520d9751ec8d9,op,,0xa9059cbb,,3,,,,,,,,,,,,
0x3b08fcd15280e7b5a6e404c4abb87f7c774d1b2e,op,,0x095ea7b3,,3,,,,,,,,,,,,
0x508e00d5cef397b02d260d035e5ee80775e4c821,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x60b8c145235a31f1949a831803768bf37d7ab7aa,arb,,0x58c32123,,3,,,,,,,,,,,,
0x7c3ed93b03e67c1fa240395b28e38c4386321b58,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x1c67d8f07d7ef2d637e61ed3fbc3fa9aaf7a6267,eth,,0xa22cb465,,3,,,,,,,,,,,,
0xd8b90d2e680ea535eacce1b025c998b347892f68,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x45f1d65a4c6045ab220acda4b8c12ace80054c35,eth,,0x673da154,,3,,,,,,,,,,,,
0x5e68be9a532eadf5edcbc2bec857d3d4b2e3aec5,base,,0x59d16257,,3,,,,,,,,,,,,
0x2d5d9c3c4150dc58c7187cebf3a20491843ae45b,eth,,0x64a34beb,,3,,,,,,,,,,,,
0xfb98b335551a418cd0737375a2ea0ded62ea213b,ftm,,0x095ea7b3,,3,,,,,,,,,,,,
0x8731d54e9d02c286767d56ac03e8037c07e01e98,avax,,0x441a3e70,,3,,,,,,,,,,,,
0xf65e82476acf06d32e5a8415880acda9efd544bb,op,,0xefef39a1,,3,,,,,,,,,,,,
0x5438dff89ed8cecf2f8629c739f320abbc7c4b4f,eth,,0x3a0c9c13,,3,,,,,,,,,,,,
0x3a23f943181408eac424116af7b7790c94cb97a5,bsc,,0x00000186,,3,,,,,,,,,,,,
0x42bbfa2e77757c645eeaad1655e0911a7553efbc,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x0000000001e4ef00d069e71d6ba041b0a16f7ea0,eth,,0x015491d1,,3,,,,,,,,,,,,
0x2967e7bb9daa5711ac332caf874bd47ef99b3820,arb,,0xeedfa7cd,,3,,,,,,,,,,,,
0x13f4ea83d0bd40e75c8222255bc855a974568dd4,eth,,0x5ae401dc,,3,,,,,,,,,,,,
0x3f0ca22af602b42cddb4e9153f525dc9de12eae7,linea,,0x6cc0c555,,3,,,,,,,,,,,,
0x82e0b8cdd80af5930c4452c684e71c861148ec8a,arb,,0x3ce33bff,,3,,,,,,,,,,,,
0x9d244bade130e098a9177b045689d7a4f552cea2,arb,,0x095ea7b3,,3,,,,,,,,,,,,
0x469788fe6e9e9681c6ebf3bf78e7fd26fc015446,eth,,0xbd86e508,,3,,,,,,,,,,,,
0x178c560899c4ecc4312afbd5c07dc13b3f8dc02f,base,,0x0d87b36b,,3,,,,,,,,,,,,
0x4200000000000000000000000000000000000021,op,,0xe13458fc,,3,,,,,,,,,,,,
0xccccb68e1a848cbdb5b60a974e07aae143ed40c3,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x43b66c8a6f5d337b3890f46908e7f6dfdb5e65fa,base,,0x51905636,,3,,,,,,,,,,,,
0x64060ab139feaae7f06ca4e63189d86adeb51691,matic,,0x095ea7b3,,3,,,,,,,,,,,,
0xd6681e74eea20d196c15038c580f721ef2ab6320,base,,0x5c9c18e2,,3,,,,,,,,,,,,
0x53c0de201cab0b3f74ea7c1d95bd76f76efd12a9,zksync,,0x13df2c7a,,3,,,,,,,,,,,,
0x27848ae0154d7d705f3924b2ea9411a024c96c8b,matic,,0x16f60557,,3,,,,,,,,,,,,
0xf617792ea9dceb2208f4c440258b21d2f3fdb9a3,arb,,0x095ea7b3,,3,,,,,,,,,,,,
0x5575552988a3a80504bbaeb1311674fcfd40ad4b,arb,,0x095ea7b3,,3,,,,,,,,,,,,
0xa1fec9d100b6af5275bd2f3c9bf29703c80bf9fe,base,,0x095ea7b3,,3,,,,,,,,,,,,
0x915e38897c92e6b62757c55a30f42c64a3a40035,matic,,0xc002c4d6,,3,,,,,,,,,,,,
0x3335733c454805df6a77f825f266e136fb4a3333,bsc,,0xe1fcde8e,,3,,,,,,,,,,,,
0x4abc9639cba03233b95bfc950e6887b82b8e56c5,eth,,0xd7bb99ba,,3,,,,,,,,,,,,
0x6e60bcdf52078a250932cf9fec174c5f67348845,eth,,0xefef39a1,,3,,,,,,,,,,,,
0x11c1fbd4b3de66bc0565779b35171a6cf3e71f59,base,,0x8f15b6b5,,3,,,,,,,,,,,,
0xafe39cd8e17fa4172144ff95274bb665da411f80,arb,,0xb9a655bf,,3,,,,,,,,,,,,
0x0f30716960f0618983ac42be2982ffec181af265,op,,0xc00007b0,,3,,,,,,,,,,,,
0xb0479014d0a431b554515e7d3f360f7396b0afe8,base,,0x095ea7b3,,3,,,,,,,,,,,,
0x45f1a95a4d3f3836523f5c83673c797f4d4d263b,base,,0x8f2e1d18,,3,,,,,,,,,,,,
0x0f62837f7d37638210f94fa8005d0a89be083922,zksync,,0x095ea7b3,,3,,,,,,,,,,,,
0xd3c6ceedd1cc7bd4304f72b011d53441d631e662,bsc,,0x095ea7b3,,3,,,,,,,,,,,,
0x20fcefa41045080764c48c2b9429e44c644e5dea,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x0fb339fe0ad874758e2e9c9d679772c61bd6804b,base,,0x2e1a7d4d,,3,,,,,,,,,,,,
0x619e398858a3110df4d89056a15a40338a01e65f,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x08fe6b182697b0bff1a508e8106cfdcc9b3ec375,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x6ff2241756549b5816a177659e766eaf14b34429,eth,,0xa9059cbb,,3,,,,,,,,,,,,
0x5fdd01e563238f9e986ce9d94f5d1bf40ff11ceb,eth,,0xa22cb465,,3,,,,,,,,,,,,
0xb5b1b659da79a2507c27aad509f15b4874edc0cc,eth,,0x095ea7b3,,3,,,,,,,,,,,,
0x5817d4f0b62a59b17f75207da1848c2ce75e7af4,avax,,0x095ea7b3,,3,,,,,,,,,,,,
0x5d0cbec362643f04fb7a37d04ffa8a66e0adaa54,eth,,0xa22cb465,,3,,,,,,,,,,,,
0x3aaec59fd6efa66f147855f2e8132248480daf3c,bsc,,0xfefee5e1,,3,,,,,,,,,,,,
0xba7bac71a8ee550d89b827fe6d67bc3dca07b104,matic,,0x597c2b62,,3,,,,,,,,,,,,
0xacf63e56fd08970b43401492a02f6f38b6635c91,eth,,0x42842e0e,,3,,,,,,,,,,,,
0x6197863baa357f42e4075f01c443e330fe866e61,base,,0x095ea7b3,,3,,,,,,,,,,,,
